source,name,disposition,flag_confirmed,planet_class,ra,dec,pl_rade,pl_masse,pl_density,pl_orbper,pl_insol,pl_eqt,st_teff,st_logg,st_rad,stellar_flux_proxy,distance_pc,mag
TESS,TOI-6806.01,CANDIDATE,0,Neptune+,3555457060.0,-479130290.0,39140000.0,48029307.26318468,4.416235589411514e-15,232490769.0,486410000000.0,157473000.0,113272000.0,1278240000.0,48490000000.0,3.870745728691235e+53,4760000000.0,85595600.0
TESS,TOI-6807.01,CANDIDATE,0,Neptune+,3232847140.0,-291176070.0,22970000.0,30048422.40902009,1.3669324853094484e-14,66210878.0,130710000000.0,94833200.0,133396000.0,3535750000.0,47900000000.0,7.26511101713059e+53,7140000000.0,432116000.0
TESS,TOI-6808.01,CANDIDATE,0,Neptune+,216046880.0,-796107470.0,29880000.0,37873454.70280282,7.827111436857559e-15,30449187.0,198940000000.0,207610000.0,123079000.0,5647780000.0,60260000000.0,8.332860103150111e+53,14320000000.0,6990980000.0
TESS,TOI-6809.01,CANDIDATE,0,Neptune+,3161742140.0,-265070970.0,17440000.0,23580928.579636294,2.450923949728158e-14,26855972.0,310040000000.0,110734000.0,143972000.0,2953440000.0,38220000000.0,6.276152914833666e+53,7400000000.0,498683000.0
TESS,TOI-681.01,CANDIDATE,0,Neptune+,1178949460.0,-604123900.0,33857406.0,42276131.45271529,6.0054087162271695e-15,157784931.0,68056275580.0,182872401.0,106845000.0,4213490000.0,74470000000.0,7.227357229345873e+53,10969941906.0,3422459459.0
TESS,TOI-6810.01,CANDIDATE,0,Neptune+,3403623080.0,-384131110.0,45640000.0,54982459.05175596,3.188567584848156e-15,113498282.0,106250000000.0,122742000.0,132900000.0,8051620000.0,60090000000.0,1.1264303199627364e+54,9360000000.0,1275430000.0
TESS,TOI-6811.01,CANDIDATE,0,Earth-like,3221185310.0,-376492750.0,0.489,0.07086679284952208,3.341370052697099,11602698.0,186920000000.0,183360000.0,143355000.0,3389170000.0,36920000000.0,5.756715474134834e+53,6480000000.0,292942000.0
TESS,TOI-6812.01,CANDIDATE,0,Neptune+,3143737190.0,-356399770.0,37170000.0,45895431.11943078,4.927199476973803e-15,126357243.0,82550000000.0,131329000.0,125372000.0,6406070000.0,59510000000.0,8.749477458002722e+53,8090000000.0,711152000.0
TESS,TOI-6813.01,CANDIDATE,0,Neptune+,1144196610.0,-580618480.0,18660000.0,25026622.49356355,2.123614582737352e-14,23557153.0,7400000000.0,19837400.0,120721000.0,1798290000.0,48510000000.0,4.997972318125376e+53,11500000000.0,2909530000.0
TESS,TOI-6814.01,CANDIDATE,0,Earth-like,3204122010.0,-344590750.0,0.905,0.6911936554684527,5.141174916164178,0.7941828,23930000000.0,88648900.0,114170000.0,4674560000.0,63970000000.0,6.952815508942851e+53,21490000000.0,35451200000.0
TESS,TOI-6815.01,CANDIDATE,0,Neptune+,363511440.0,-650553810.0,43090000.0,52269857.342083886,3.601888021938776e-15,179217736.0,444740000000.0,167867000.0,131690000.0,3644270000.0,51441000000.0,7.958477555437226e+53,5900000000.0,201338000.0
TESS,TOI-6816.01,CANDIDATE,0,Neptune+,3324241270.0,-369628100.0,65480000.0,75539765.14322697,1.4833990363076866e-15,109267866.0,93040000000.0,137902000.0,130109000.0,8239190000.0,57928000000.0,9.616265041496587e+53,11100000000.0,2529120000.0
TESS,TOI-6817.01,CANDIDATE,0,Neptune+,3534771240.0,-474992640.0,18160000.0,24435540.110088453,2.2494833595092662e-14,31998039.0,36720000000.0,69761000.0,132874000.0,6529460000.0,54300000000.0,9.190935016401703e+53,10370000000.0,1925780000.0
TESS,TOI-6818.01,CANDIDATE,0,Neptune+,101350450.0,-565490450.0,15260000.0,20966599.02314296,3.2529153602358646e-14,101956949.0,32930000000.0,74533300.0,115508000.0,3471920000.0,57910000000.0,5.969739586317369e+53,6030000000.0,220861000.0
TESS,TOI-6819.01,CANDIDATE,0,Neptune+,19937900.0,-682266430.0,38130000.0,46936941.706123784,4.667912937699888e-15,85467163.0,23870000000.0,67337200.0,114741000.0,3960010000.0,55576000000.0,5.353639134986381e+53,9660000000.0,1447610000.0
TESS,TOI-682.01,CONFIRMED,1,Neptune+,1678854300.0,-220727800.0,41760000.0,50847456.23589474,3.849427421678651e-15,68392388.0,12130000000.0,37418600.0,92231000.0,831548000.0,50850000000.0,1.8710680557837006e+53,10900000000.0,2344600000.0
TESS,TOI-6820.01,CANDIDATE,0,Neptune+,895168750.0,-563467080.0,18540000.0,24884937.9530377,2.152859794976918e-14,20142140.0,9710000000.0,25509200.0,128958000.0,3212980000.0,50390000000.0,7.022340326085495e+53,12610000000.0,4198040000.0
TESS,TOI-6821.01,CONFIRMED,1,Neptune+,3285174800.0,-383774190.0,21480000.0,28326320.440534793,1.5757804468284638e-14,35357130.0,31160000000.0,45857600.0,125638000.0,3221480000.0,52220000000.0,6.794504527957229e+53,10360000000.0,1917820000.0
TESS,TOI-6822.01,CANDIDATE,0,Neptune+,218233850.0,-779411250.0,18660000.0,25026622.49356355,2.123614582737352e-14,27492112.0,264140000000.0,104860000.0,143703000.0,2829820000.0,37940000000.0,6.138439672441971e+53,7470000000.0,519039000.0
TESS,TOI-6823.01,CANDIDATE,0,Neptune+,407563050.0,-705142840.0,19930000.0,26519566.635935478,1.846940485461668e-14,28411187.0,19150000000.0,55483400.0,123104000.0,4353920000.0,55170000000.0,6.990280875502277e+53,11900000000.0,3336220000.0
TESS,TOI-6824.01,CANDIDATE,0,Neptune+,3285297990.0,-418457260.0,28700000.0,36554097.772569,8.525085698357398e-15,54074690.0,130910000000.0,120272000.0,125602000.0,4156300000.0,54170000000.0,7.3030435527675795e+53,9630000000.0,1430730000.0
TESS,TOI-6825.01,CANDIDATE,0,Neptune+,3272379930.0,-400865690.0,45170000.0,54483886.51865103,3.2593138529884124e-15,164547455.0,21860000000.0,41147400.0,115321000.0,2803990000.0,58260000000.0,6.003085920831497e+53,7760000000.0,603530000.0
TESS,TOI-6826.01,CANDIDATE,0,Neptune+,703717110.0,-604075560.0,25720000.0,33192384.18146249,1.0755582362368189e-14,64375108.0,7300000000.0,21056700.0,121851000.0,2328980000.0,52030000000.0,5.967934424962387e+53,8790000000.0,992729000.0
TESS,TOI-6827.01,CANDIDATE,0,Neptune+,3226220510.0,-267739710.0,64060000.0,74096296.62016174,1.553975164739398e-15,44738444.0,29850000000.0,112091000.0,121331000.0,6843200000.0,49431000000.0,5.295243075502907e+53,15060000000.0,8548580000.0
TESS,TOI-6828.01,CANDIDATE,0,Neptune+,3344874960.0,-380327160.0,21340000.0,28163789.214378,1.597777181443351e-14,34894537.0,85330000000.0,111177000.0,127844000.0,5463550000.0,54157000000.0,7.83484843410466e+53,10920000000.0,2363530000.0
TESS,TOI-6829.01,CANDIDATE,0,Neptune+,3588585500.0,-544949610.0,55770000.0,65589235.24381556,2.0846781197664795e-15,238420000.0,124870000000.0,171852000.0,127140000.0,7355780000.0,59232000000.0,9.167303771005222e+53,7930000000.0,658313000.0
TESS,TOI-683.01,CONFIRMED,1,Neptune+,1694388600.0,-190547780.0,26582989.0,34170501.614287585,1.0028784378890777e-14,34058895.0,154900795356.0,172861065.0,114553000.0,3838290000.0,63020000000.0,6.838843522609885e+53,14236985463.0,9709417325.0
TESS,TOI-6830.01,CANDIDATE,0,Neptune+,3136248610.0,-295278910.0,15178899.0,20868509.849194713,3.2898719887721655e-14,18778647.0,151570212857.0,132226172.0,114907000.0,2204910000.0,51000000000.0,4.534467536588017e+53,13405757561.0,7632845047.0
TESS,TOI-6831.01,CANDIDATE,0,Neptune+,162769240.0,84445810.0,52710000.0,62411677.29474879,2.3496067443831882e-15,571050077.0,33880000000.0,59394600.0,107052000.0,1852720000.0,58160000000.0,4.442505123751192e+53,5300000000.0,131521000.0
TESS,TOI-6832.01,CANDIDATE,0,Neptune+,3551288630.0,-110214950.0,24260000.0,31528542.955918096,1.2174184686457567e-14,51392756.0,8620000000.0,21736500.0,124490000.0,1393710000.0,40140000000.0,3.869836388894904e+53,7060000000.0,413052000.0
TESS,TOI-6833.01,CONFIRMED,1,Neptune+,3489490310.0,-108497390.0,28620000.0,36464416.95976108,8.575683812952822e-15,82616616.0,13430000000.0,33099700.0,115018000.0,2025850000.0,52810000000.0,4.880851351480283e+53,7940000000.0,662634000.0
TESS,TOI-6834.01,CONFIRMED,1,Neptune+,3527139340.0,-110773560.0,30200000.0,38230159.48767844,7.652329385209733e-15,63392677.0,17390000000.0,39196800.0,121093000.0,2904950000.0,52890000000.0,6.014829052972824e+53,9220000000.0,1200020000.0
TESS,TOI-6835.01,CONFIRMED,1,Earth-like,3509170460.0,-11891830.0,0.868,0.5922744296037776,4.993122052436483,0.2803246,5070000000.0,16482900.0,100298000.0,618736000.0,44770000000.0,2.0283517956285346e+53,22110000000.0,39679200000.0
TESS,TOI-6836.01,CONFIRMED,1,Neptune+,3539543520.0,0.444704,21810000.0,28708928.634372354,1.5256621200726177e-14,91004120.0,10850000000.0,25938700.0,93742000.0,624491000.0,50137000000.0,1.941125201109682e+53,6440000000.0,286373000.0
TESS,TOI-6837.01,CANDIDATE,0,Neptune+,3481610660.0,26855890.0,13920000.0,19337597.972854026,3.952694011162625e-14,0.9494413,1360000000.0,13710900.0,71300000.0,657462200.0,58721000000.0,8.911380858735857e+52,,21241500000.0
TESS,TOI-6838.01,CONFIRMED,1,Earth-like,3466263920.0,-50434620.0,0.6401499,0.1919739157173463,4.03464707931356,15109447.0,106934881603.0,12038917.0,138529000.0,,57800000000.0,1.2303211038946812e+54,8028602204.0,981930529.0
TESS,TOI-6839.01,CANDIDATE,0,Neptune+,241926150.0,126933580.0,30998781.0,39118596.25356286,7.240320460925651e-15,29944742.0,34997547124.0,86826968.0,125377000.0,6207230000.0,57560000000.0,8.186778985939259e+53,15041334400.0,12096687690.0
TESS,TOI-684.01,CANDIDATE,0,Neptune+,1504336360.0,-598500290.0,22490000.0,29495157.581527922,1.4295216232694946e-14,198507621.0,17660000000.0,87785620.0,98532000.0,22287900000.0,94880000000.0,8.48513086462745e+53,6731575152.0,485274864.0
TESS,TOI-6840.01,CANDIDATE,0,Neptune+,194619980.0,0.341952,18542477.0,24887863.668115962,2.1522501494716516e-14,89000334.0,221632825659.0,151261771.0,138694000.0,8302210000.0,58540000000.0,1.268049276447079e+54,8840854760.0,1443770040.0
TESS,TOI-6841.01,CANDIDATE,0,Neptune+,0.08468,50443880.0,39986123.0,48941827.4867423,4.22046850429872e-15,139285074.0,133643594607.0,95784743.0,128988000.0,3446810000.0,51034100000.0,7.2097159775326735e+53,6271693637.0,365645594.0
TESS,TOI-6842.01,CANDIDATE,0,Neptune+,206369350.0,133522270.0,42434029.0,51568981.79896629,3.720952487108751e-15,53920955.0,154663588483.0,182452387.0,115955000.0,3997650000.0,57521800000.0,5.981675598111198e+53,12262663506.0,5343923671.0
TESS,TOI-6843.01,CANDIDATE,0,Neptune+,154531400.0,97985440.0,49400249.0,58949705.72008948,2.6958926954884288e-15,54977872.0,63577268879.0,140381026.0,111862000.0,4706680000.0,62810000000.0,6.177146570753892e+53,14249131835.0,9742594349.0
TESS,TOI-6844.01,CANDIDATE,0,Neptune+,3522327350.0,-142102270.0,22690911.0,29726905.360833287,1.4028210622105471e-14,38068712.0,178989103154.0,86543461.0,141277000.0,2939660000.0,39130000000.0,6.099658941084698e+53,6878151709.0,528941941.0
TESS,TOI-6845.01,CANDIDATE,0,Neptune+,3411604390.0,-189358000.0,11390000.0,16208427.292209115,6.047530668558615e-14,47443604.0,90020000000.0,75725700.0,126204000.0,2855960000.0,54201000000.0,7.452587408789262e+53,6330000000.0,267153000.0
TESS,TOI-6846.01,CANDIDATE,0,Neptune+,3548900850.0,-276541290.0,25590000.0,33044702.902563926,1.0871747780815292e-14,33348840.0,125010000000.0,105691000.0,128903000.0,4919620000.0,57710000000.0,9.195053244491379e+53,12410000000.0,3948190000.0
TESS,TOI-6847.01,CANDIDATE,0,Earth-like,912006460.0,-601940760.0,0.922,0.7404647828054005,5.208588158330564,13939452.0,51310000000.0,88729300.0,131315000.0,7023630000.0,61400000000.0,1.1209702694518092e+54,15450000000.0,9478740000.0
TESS,TOI-6848.01,CANDIDATE,0,Neptune+,244182830.0,-548093900.0,25330000.0,32749069.660680063,1.1109685687158625e-14,75954765.0,450850000000.0,131172000.0,136193000.0,1816020000.0,37680000000.0,4.884734168153011e+53,5080000000.0,110748000.0
TESS,TOI-6849.01,FALSE POSITIVE,0,Neptune+,3529491740.0,-174484580.0,36200000.0,44839787.11840347,5.211301559524535e-15,18250483640.0,25760000000.0,127111000.0,99309000.0,3190530000.0,62900000000.0,3.848183081480363e+53,1030000000.0,0.0187275
TESS,TOI-685.01,CONFIRMED,1,Neptune+,1630323120.0,0.493167,50810000.0,60427592.456198625,2.5397798968477663e-15,116332127.0,34800000000.0,102640000.0,99623000.0,2132830000.0,52877000000.0,2.754051628856241e+53,9350000000.0,1269510000.0
TESS,TOI-6850.01,CANDIDATE,0,Neptune+,3521571670.0,-232704940.0,24860000.0,32213728.15114735,1.1559684765826907e-14,60803777.0,13660000000.0,33658800.0,105080000.0,808163000.0,42757000000.0,2.2289211644906153e+53,7160000000.0,436784000.0
TESS,TOI-6851.01,CANDIDATE,0,Neptune+,903965370.0,-584707320.0,28200000.0,35993096.87616159,8.848716167998425e-15,120101118.0,12040000000.0,22875100.0,124722000.0,1376660000.0,40730000000.0,4.01421921926697e+53,5130000000.0,115571000.0
TESS,TOI-6852.01,CANDIDATE,0,Neptune+,344033550.0,-528677580.0,35290000.0,43846351.32248431,5.5003060936376565e-15,167382238.0,151390000000.0,90920800.0,124031000.0,1824250000.0,45510000000.0,4.9015637093460725e+53,5110000000.0,113359000.0
TESS,TOI-6853.01,CANDIDATE,0,Neptune+,537762030.0,-576219740.0,53780000.0,63525238.19200389,2.2516054074158616e-15,106369830.0,29130000000.0,81691200.0,125478000.0,8553710000.0,62970000000.0,9.829642838446381e+53,11610000000.0,3018500000.0
TESS,TOI-6854.01,CANDIDATE,0,Neptune+,770149750.0,-650490610.0,12120000.0,17119154.263597667,5.301305357083046e-14,27663479.0,24760000000.0,63585600.0,131113000.0,7905850000.0,64130000000.0,1.215361565857181e+54,12580000000.0,4169700000.0
TESS,TOI-6855.01,CANDIDATE,0,Neptune+,339336410.0,-494435270.0,27830000.0,35577188.233453654,9.0999787270675e-15,263333899.0,86650000000.0,90733300.0,121227000.0,2953600000.0,53090000000.0,6.087274439521366e+53,4270000000.0,55197500.0
TESS,TOI-6856.01,CANDIDATE,0,Earth-like,3554099970.0,-283367270.0,0.823,0.4863841234828532,4.810478291812026,0.6541517,351930000000.0,153922000.0,149737000.0,4468640000.0,36570000000.0,6.7230514002281064e+53,9890000000.0,1591230000.0
TESS,TOI-6857.01,CANDIDATE,0,Neptune+,88106680.0,-558892960.0,17630000.0,23806855.439539373,2.3952644698536147e-14,100512067.0,222270000000.0,55786800.0,145040000.0,1450950000.0,34280000000.0,5.200352596516732e+53,3530000000.0,25987400.0
TESS,TOI-6858.01,CANDIDATE,0,Neptune+,15121560.0,-589352210.0,14650000.0,20227262.460678626,3.5467666009199844e-14,33024845.0,12410000000.0,17387100.0,118272000.0,611486000.0,36340000000.0,2.5840303451182195e+53,6310000000.0,263567000.0
TESS,TOI-6859.01,CANDIDATE,0,Neptune+,216487850.0,-639645100.0,39220000.0,48115685.61986532,4.397160166931298e-15,96804752.0,100710000000.0,115702000.0,126565000.0,5204990000.0,56220000000.0,8.110286131230035e+53,8810000000.0,1002700000.0
TESS,TOI-686.01,CANDIDATE,0,Neptune+,1116010660.0,-544520650.0,17579691.0,23747062.141210154,2.4098197074622035e-14,35137609.0,3335976712.0,33397496.0,99362000.0,2553370000.0,62798000000.0,3.8439074562459895e+53,16345115870.0,16868366029.0
TESS,TOI-6860.01,CANDIDATE,0,Earth-like,3427923640.0,-67797910.0,0.587,0.1393031620520593,3.7971263218262927,0.6183488,53060000000.0,102266000.0,129887000.0,5571240000.0,52720000000.0,7.910675087343335e+53,13410000000.0,5383440000.0
TESS,TOI-6861.01,CANDIDATE,0,Neptune+,40439330.0,31371810.0,37690000.0,46459978.12206682,4.7841959944263654e-15,37942532.0,69130000000.0,113603000.0,123945000.0,6601590000.0,57536000000.0,7.812596211423024e+53,14390000000.0,7133210000.0
TESS,TOI-6862.01,CANDIDATE,0,Neptune+,35394060.0,71155380.0,35010000.0,43540063.4379358,5.593982452021027e-15,82241876.0,86210000000.0,119576000.0,118423000.0,3834330000.0,56692000000.0,6.321029137030804e+53,9160000000.0,1173390000.0
TESS,TOI-6863.01,CANDIDATE,0,Neptune+,310915450.0,43396800.0,28910000.0,36789367.446511455,8.394337380812051e-15,78407154.0,53260000000.0,98657900.0,130613000.0,7156130000.0,57030000000.0,9.465691846959018e+53,8830000000.0,1009230000.0
TESS,TOI-6864.01,CANDIDATE,0,Neptune+,515705240.0,230003470.0,43560000.0,52771243.324276276,3.519995334130524e-15,155106583.0,50140000000.0,69365100.0,126092000.0,3840840000.0,54720000000.0,7.569066322508678e+53,7350000000.0,485457000.0
TESS,TOI-6865.01,CANDIDATE,0,Neptune+,0.935669,113322340.0,17530000.0,23687983.18863731,2.4243242875290976e-14,24465664.0,27780000000.0,47438400.0,127937000.0,2110880000.0,41855000000.0,4.6933111069331655e+53,9100000000.0,1143360000.0
TESS,TOI-6866.01,FALSE POSITIVE,0,Neptune+,216024250.0,43173410.0,10180000.0,14683109.738879506,7.673316028268929e-14,80179256.0,86840000000.0,92942800.0,125227000.0,3619510000.0,53560000000.0,7.054610538616049e+53,4800000000.0,88438700.0
TESS,TOI-6867.01,CANDIDATE,0,Neptune+,0.318198,120400730.0,24900000.0,32259336.10878863,1.1520352256454838e-14,36810755.0,85440000000.0,88562800.0,130507000.0,4633190000.0,54650000000.0,8.663942447800302e+53,11180000000.0,2598080000.0
TESS,TOI-6868.01,CANDIDATE,0,Neptune+,32761190.0,76602670.0,41740000.0,50826025.65758282,3.853338766164156e-15,34106422.0,49840000000.0,118996000.0,128562000.0,7085140000.0,52220000000.0,7.449450092605322e+53,14830000000.0,8046390000.0
TESS,TOI-6869.01,CANDIDATE,0,Neptune+,495935260.0,242778140.0,36590000.0,45264624.33185734,5.094247797911285e-15,7639701133.0,284040000000.0,82045400.0,142212000.0,2001900000.0,36710000000.0,5.512057580575743e+53,600000000.0,0.0022765
TESS,TOI-687.01,CANDIDATE,0,Neptune+,1376728150.0,-450988450.0,44333923.0,53595437.834664665,3.3909993746034465e-15,362995129.0,13222472746.0,22115007.0,98445000.0,424467000.0,42539000000.0,1.6996097193590317e+53,3403118696.0,31697820.0
TESS,TOI-6870.01,CANDIDATE,0,Neptune+,1041155900.0,204207680.0,33980000.0,42410810.244274125,5.95956856204536e-15,66968572.0,5890000000.0,38995300.0,101341000.0,3208060000.0,64665000000.0,4.410413467575286e+53,11810000000.0,3236880000.0
TESS,TOI-6871.01,CANDIDATE,0,Neptune+,489368360.0,184845360.0,36350000.0,45003250.72705789,5.16581696599951e-15,124652143.0,11270000000.0,25195600.0,89496000.0,741676000.0,56471000000.0,2.045810753356044e+53,7970000000.0,670792000.0
TESS,TOI-6872.01,CONFIRMED,1,Neptune+,701493780.0,250098130.0,29170000.0,37080369.88058305,8.236508382665909e-15,110248821.0,19430000000.0,24684300.0,123252000.0,751703000.0,37980000000.0,3.3287855831111096e+53,7340000000.0,483251000.0
TESS,TOI-6873.01,CANDIDATE,0,Neptune+,1214549940.0,208039310.0,24015591.0,31248853.3009433,1.2438345720205392e-14,188204255.0,9838549658.0,35747237.0,86781000.0,601874000.0,54500000000.0,1.6845798662695803e+53,6074351032.0,321751474.0
