"kepid","kepoi_name","kepler_name","koi_disposition","koi_pdisposition","koi_score","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_period","koi_time0bk","koi_impact","koi_duration","koi_depth","koi_prad","koi_teq","koi_insol","koi_model_snr","koi_tce_plnt_num","koi_tce_delivname","koi_steff","koi_slogg","koi_srad","ra","dec","koi_kepmag"
"11603298","K05920.01","","FALSE POSITIVE","FALSE POSITIVE","","0","0","0","0","471396980 000","2470802 000","0.3379","1071 400","3.30E+6","Jan.87","265.0","Jan.16","13.Oct","1","q1_q16_tce","6587.00","4.463","Jan.80","287651 610","49686 501","13.731"
"11614808","K05921.01","","CANDIDATE","CANDIDATE","","0","0","0","0","175452812 000","2048241 000","0.1526","273 400","1.42E+6","Mar.96","591.0","28.77","06.Oct","1","q1_q16_tce","6184.00","3.580","Mar.40","293960 270","49619 312","13.086"
"11615258","K05922.01","","CANDIDATE","CANDIDATE","0.0000","0","0","0","0","367074460 000","1828380 000","0.0930","588 700","3.68E+6","Feb.15","287.0","Jan.59","Jun.60","1","q1_q17_dr25_tce","6315.00","4.407","1.1160","294157 750","49614 971","14.666"
"11615521","K05923.01","","CANDIDATE","CANDIDATE","","0","0","0","0","366684634 000","3150914 300","0.5294","328 400","4.56E+6","Oct.75","444.0","Sep.18","09.Oct","1","q1_q16_tce","5090.00","3.353","Apr.20","294271 820","49633 869","13.026"
"11616434","K05924.01","","CANDIDATE","CANDIDATE","","0","0","0","0","291306507 000","3622906 000","0.3377","291 000","1.13E+7","Feb.49","219.0","0.54","07.Oct","1","q1_q16_tce","5031.00","4.548","0.7480","294690 860","49626 991","15.789"
"11651240","K05925.01","","CANDIDATE","CANDIDATE","","0","0","0","0","93006000 000","1443600 000","0.4428","246 100","1.25E+6","Jan.97","503.0","15.18","Jun.70","1","q1_q16_tce","5518.00","3.973","Jan.20","285408 420","49763 641","12.979"
"11652427","K05926.01","","CANDIDATE","CANDIDATE","","0","0","0","0","26462880 740","1334096 502","","140 000","","","","","","1","q1_q16_tce","","","","286171 050","49710 320","13.023"
"11654039","K05927.01","","FALSE POSITIVE","FALSE POSITIVE","","0","0","0","0","436428520 000","4522705 000","0.3772","1380 000","1.64E+6","Jan.26","245.0","0.86","Sep.20","1","q1_q16_tce","5997.00","4.466","0.9710","287298 460","49703 049","13.298"
"11674709","K05928.01","","CANDIDATE","CANDIDATE","0.4670","0","0","0","0","20699207 370","1327199 526","","217 000","","","","","","2","q1_q17_dr25_tce","","","","297745 670","49707 630","11.957"
"11716643","K05929.01","","CANDIDATE","CANDIDATE","0.9390","0","0","0","0","466002988 000","4350115 600","0.8670","1027 800","2.36E+7","Apr.92","223.0","0.58","42.30","1","q1_q17_dr25_tce","5830.00","4.540","0.8760","293865 260","49800 289","14.692"
"11722217","K05930.01","","CANDIDATE","CANDIDATE","","0","0","0","0","302775710 000","3235739 000","0.1265","318 300","1.11E+7","Jan.00","106.0","0.03","07.Oct","1","q1_q16_tce","3358.00","4.944","0.3030","296252 500","49886 559","15.755"
"11773174","K05931.01","","CANDIDATE","CANDIDATE","","0","0","0","0","115199529 220","2181108 918","","267 000","","","","","","1","q1_q16_tce","","","","296554 690","49958 092","11.794"
"11803074","K05932.01","","CANDIDATE","CANDIDATE","0.9020","0","0","0","0","355861340 000","3580075 000","0.0030","2339 000","1.22E+7","Feb.79","233.0","0.70","15.20","1","q1_q17_dr25_tce","5736.00","4.576","0.8010","285337 830","50066 132","15.887"
"11807906","K05933.01","","CANDIDATE","CANDIDATE","","0","0","0","0","236506437 000","3619687 000","0.1474","500 400","7.44E+6","Oct.37","480.0","Dec.54","Oct.60","1","q1_q16_tce","5066.00","3.414","Mar.00","288436 650","50075 722","13.856"
"11811382","K05934.01","","CANDIDATE","CANDIDATE","","0","0","0","0","19385489 400","1423485 900","0.0074","103 100","4.56E+7","Jun.13","632.0","37.73","Feb.70","1","q1_q17_dr24_tce","5432.00","4.420","0.9130","290363 650","50052 608","13.891"
"11818566","K05935.01","","CANDIDATE","CANDIDATE","","0","0","0","0","416878931 210","2275106 644","","445 000","","","","","","1","q1_q16_tce","","","","294206 300","50045 399","15.690"
"11819396","K05936.01","","CANDIDATE","CANDIDATE","","0","0","0","0","48387984 130","1764653 521","","123 000","","","","","","1","q1_q16_tce","","","","294567 380","50069 721","15.025"
"11824578","K05937.01","","CANDIDATE","CANDIDATE","","0","0","0","0","357588538 000","2504138 000","0.1542","336 700","3.45E+6","Mar.53","420.0","Jul.38","Jul.20","1","q1_q16_tce","7435.00","Apr.82","Jan.60","296755 400","50055 271","13.382"
"11860294","K05938.01","","CANDIDATE","CANDIDATE","","0","0","0","0","545205601 000","2372409 100","0.3515","329 600","2.00E+6","Jan.66","257.0","01.Mar","07.Oct","1","q1_q16_tce","6273.00","4.345","1.1550","289653 470","50128 010","12.812"
"11868941","K05939.01","","CANDIDATE","CANDIDATE","","0","0","0","0","105053389 000","2087282 000","0.2199","198 800","1.77E+6","Jan.52","449.0","Sep.61","May.80","1","q1_q16_tce","6471.00","4.392","1.1300","294352 750","50185 989","13.724"
"11905398","K05940.01","","CANDIDATE","CANDIDATE","0.3830","0","0","0","0","24796729 400","1319100 000","0.9520","427 800","9.70E+6","Mar.14","537.0","19.62","13.80","1","q1_q17_dr25_tce","5496.00","4.592","0.7760","286489 870","50230 068","15.627"
"11910670","K05941.01","","CANDIDATE","CANDIDATE","","0","0","0","0","44706019 100","1544028 200","Jan.52","0.25000","2.92E+6","60.47","465.0","11.Jan","Jun.60","1","q1_q16_tce","5509.00","4.482","0.8110","289651 520","50282 619","13.783"
"11911929","K05942.01","","CANDIDATE","CANDIDATE","","0","0","0","0","125277815 000","1708865 000","0.1310","444 200","4.32E+6","15.75","799.0","96.53","Nov.00","1","q1_q16_tce","5119.00","2.961","Jul.80","290368 900","50270 550","13.325"
"11923213","K05943.01","","CANDIDATE","CANDIDATE","0.4000","0","0","0","0","27202067 200","1518660 600","0.2230","181 100","1.80E+6","Jan.87","719.0","63.31","Aug.70","1","q1_q17_dr25_tce","5869.00","4.175","Jan.60","296204 590","50236 328","14.172"
"11924426","K05944.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","64713168 094","1713677 102","0.5730","569 869","3.13E+9","62.03","482.0","Dec.80","3582.50","1","q1_q17_dr25_tce","6175.00","4.440","0.9740","296703 830","50281 551","13.882"
"11959893","K05945.01","","CANDIDATE","CANDIDATE","","0","0","0","0","40728231 400","1621513 000","0.9828","1367 700","2.22E+6","Apr.58","829.0","111.83","19.40","1","q1_q16_tce","6531.00","3.936","Feb.10","289583 560","50348 137","12.717"
"11966643","K05946.01","","CANDIDATE","CANDIDATE","","0","0","0","0","183380484 520","2980782 368","","325 000","","","","","","1","q1_q16_tce","","","","293522 640","50308 079","13.612"
"11968514","K05947.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","1","1036592 136","1320895 450","Jan.00","229 600","2.12E+7","293.01","4194.0","73013.77","150.60","1","q1_q17_dr25_tce","4884.00","2.737","Aug.70","294361 720","50307 598","11.449"
"12007270","K05948.01","","CANDIDATE","CANDIDATE","","0","0","0","0","398513120 000","1652177 000","0.5091","541 000","2.49E+6","Jan.23","222.0","0.58","May.90","1","q1_q16_tce","5776.00","4.596","0.7590","288182 560","50498 360","13.843"
"12009917","K05949.01","","CANDIDATE","CANDIDATE","","0","0","0","0","559785594 000","4331966 000","0.4110","349 600","2.75E+6","Jan.88","249.0","0.92","Jul.30","1","q1_q16_tce","6201.00","4.352","1.1110","289685 490","50409 229","13.295"
"12020376","K05950.01","","CANDIDATE","CANDIDATE","","0","0","0","0","109439460 000","2234128 000","0.0905","380 100","1.87E+6","Jan.00","314.0","Feb.31","Jul.30","1","q1_q16_tce","5359.00","4.611","0.7410","295480 100","50421 280","13.718"
"12066767","K05951.01","","CANDIDATE","CANDIDATE","","0","0","0","0","194258353 420","2884461 343","","315 000","","","","","","1","q1_q16_tce","","","","294170 590","50593 632","15.779"
"12071775","K05952.01","","CANDIDATE","CANDIDATE","","0","0","0","0","164507439 000","2127605 000","0.3819","1142 800","4.34E+6","Feb.15","346.0","Mar.39","Nov.70","1","q1_q16_tce","5866.00","4.382","1.0200","296408 870","50585 171","15.025"
"12102775","K05953.01","","CANDIDATE","CANDIDATE","","0","0","0","0","370847860 000","2607921 000","0.8847","1396 600","1.44E+7","04.Mar","219.0","0.54","15.20","1","q1_q16_tce","5291.00","4.539","0.8860","286399 440","50625 679","15.479"
"12105086","K05954.01","","CANDIDATE","CANDIDATE","","0","0","0","0","73908995 000","1598067 000","0.4947","391 600","1.00E+6","0.94","421.0","Jul.44","Jul.00","1","q1_q16_tce","5865.00","4.518","0.9180","288055 730","50653 690","13.144"
"12110901","K05955.01","","CANDIDATE","CANDIDATE","","0","0","0","0","96325614 560","1530316 267","","228 000","","","","","","1","q1_q16_tce","","","","291599 880","50635 891","14.451"
"12121701","K05956.01","","CANDIDATE","CANDIDATE","","0","0","0","0","212646179 000","2216137 000","0.1739","253 900","9.53E+6","Mar.19","321.0","Feb.50","May.40","1","q1_q16_tce","6108.00","4.466","1.0300","296900 570","50628 059","15.611"
"12156805","K05957.01","","FALSE POSITIVE","FALSE POSITIVE","","0","0","1","0","371548790 000","1835693 000","0.6743","984 100","1.26E+6","Jan.13","230.0","0.66","10.Oct","1","q1_q16_tce","5225.00","4.410","0.9540","289964 420","50791 859","12.235"
"12165063","K05958.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","0","0","226499243 000","1316622 000","0.2660","132 800","1.27E+6","0.89","245.0","0.86","Apr.70","1","q1_q16_tce","5093.00","4.525","0.7980","294521 610","50795 456","Dec.59"
"12168895","K05959.01","","CANDIDATE","CANDIDATE","","0","0","0","0","251488080 000","1924610 000","0.8011","680 000","3.05E+6","Jan.74","284.0","Jan.55","Jun.40","1","q1_q16_tce","5979.00","4.520","0.9020","296241 550","50780 510","14.495"
"12170767","K05960.01","","CANDIDATE","CANDIDATE","","0","0","0","0","32418526 500","1614252 000","0.7105","515 400","1.11E+6","Jan.62","687.0","52.70","Jul.90","1","q1_q16_tce","5622.00","Apr.44","Jan.10","297021 700","50769 112","13.325"
"12253490","K05961.01","","CANDIDATE","CANDIDATE","0.0000","0","0","0","0","19159760 875","1415680 129","Jan.10","310 166","3.25E+8","25.24","424.0","Jul.65","900.30","1","q1_q17_dr25_tce","4492.00","4.727","0.5160","288643 250","50901 180","15.053"
"12257851","K05962.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","1","1","2615942 880","1324150 000","0.7110","645 000","7.21E+5","0.92","1370.0","831.27","13.40","1","q1_q17_dr25_tce","6063.00","4.476","1.0120","291207 240","50916 630","15.367"
"12265150","K05963.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","1686009 643","1330605 750","0.5660","118 180","3.90E+6","Jan.81","1442.0","1024.99","48.50","1","q1_q17_dr25_tce","5783.00","4.539","0.8800","295125 430","50906 052","14.391"
"12300524","K05964.01","","CANDIDATE","CANDIDATE","0.8320","0","0","0","0","32033211 000","1468143 000","0.0070","528 900","7.13E+5","0.85","591.0","28.78","Sep.20","1","q1_q17_dr25_tce","6039.00","4.478","Jan.50","287090 060","51016 060","13.186"
"12349560","K05965.01","","CANDIDATE","CANDIDATE","0.3700","0","0","0","0","43397562 200","1539340 000","0.0800","390 800","5.85E+6","Jan.69","388.0","May.35","Aug.60","1","q1_q17_dr25_tce","4871.00","4.608","0.7250","286937 840","51123 508","15.944"
"12350136","K05966.01","","CANDIDATE","CANDIDATE","","0","0","0","0","478791850 210","1844598 838","","406 000","","","","","","1","q1_q16_tce","","","","287358 730","51158 321","14.630"
"10964747","K05844.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","0","0","344961485 000","2082266 000","0.3073","302 300","4.28E+6","Jan.61","230.0","0.66","Jun.20","1","q1_q16_tce","5481.00","4.510","0.7750","285866 670","48407 742","15.023"
"10967168","K05845.01","","CANDIDATE","CANDIDATE","Jan.00","0","0","0","0","22265959 900","1448700 000","0.0300","481 600","6.13E+5","Jan.18","896.0","152.29","Aug.30","1","q1_q17_dr25_tce","6888.00","4.223","Jan.20","287372 830","48465 542","11.299"
"10977671","K05846.01","","CANDIDATE","CANDIDATE","0.4330","0","0","0","0","199064336 000","1800893 000","0.7630","1362 300","2.65E+6","06.Dec","483.0","Dec.81","15.40","1","q1_q17_dr25_tce","5157.00","3.541","Mar.60","292815 770","48422 169","14.323"
"10978581","K05847.01","","CANDIDATE","CANDIDATE","","0","0","0","0","277114286 000","1961886 800","0.0288","392 600","5.67E+6","17.56","605.0","31.66","Oct.40","1","q1_q16_tce","5117.00","2.986","Jul.90","293265 080","48426 399","12.348"
"10979952","K05848.01","","CANDIDATE","CANDIDATE","","0","0","0","0","323159363 000","1491299 000","0.0504","242 700","3.69E+6","Mar.41","331.0","Feb.83","Jul.40","1","q1_q16_tce","5251.00","3.872","Jan.10","293886 020","48469 292","13.789"
"10989620","K05849.01","","CANDIDATE","CANDIDATE","","0","0","0","0","21512259 000","1390225 000","0.1017","433 700","1.31E+6","Jan.13","639.0","39.45","07.Oct","1","q1_q16_tce","5611.00","4.424","0.9970","297617 070","48408 089","14.489"
"10991389","K05850.01","","CANDIDATE","CANDIDATE","","0","0","0","0","303226376 000","3440540 900","0.1097","180 200","1.46E+7","Mar.66","274.0","Jan.33","Dec.70","1","q1_q17_dr24_tce","5952.00","4.469","0.9550","298291 810","48465 691","14.897"
"12401859","K05967.01","","CANDIDATE","CANDIDATE","","0","0","0","0","22863151 700","1431523 000","0.1918","165 900","1.03E+6","Apr.84","1112.0","361.26","Aug.50","1","q1_q16_tce","5043.00","3.339","Apr.40","288142 000","51245 602","12.260"
"12402588","K05968.01","","CANDIDATE","CANDIDATE","","0","0","0","0","97942437 000","1579732 500","0.0071","257 500","1.00E+6","Feb.29","600.0","30.59","Jul.80","1","q1_q16_tce","5997.00","3.806","Feb.40","288537 690","51280 384","11.366"
"12405436","K05969.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","1","0","163820347 000","2326163 000","0.2012","133 100","1.20E+7","Feb.59","251.0","0.93","Jul.00","1","q1_q16_tce","4822.00","4.594","0.7710","290144 900","51257 710","15.Jan"
"12417572","K05970.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","1","0","151577009 000","1947958 000","0.0653","259 000","4.68E+6","Mar.67","502.0","14.96","Sep.30","1","q1_q16_tce","6854.00","4.106","Jan.40","295918 430","51250 118","13.965"
"12418418","K05971.01","","CANDIDATE","CANDIDATE","","0","0","0","0","493305720 000","3618842 000","0.3270","542 500","4.04E+6","01.Aug","149.0","0.12","Jul.20","1","q1_q16_tce","4558.00","4.697","0.5480","296263 240","51266 090","13.771"
"12505590","K05972.01","","CANDIDATE","CANDIDATE","","0","0","0","0","449872030 000","2981950 000","0.1377","653 900","1.13E+7","Feb.59","199.0","0.37","Oct.50","1","q1_q16_tce","5310.00","4.578","0.7860","288627 690","51400 131","15.290"
"12506986","K05973.01","","CANDIDATE","CANDIDATE","","0","0","0","0","419933730 000","3919313 000","0.4097","1029 000","2.85E+6","Jan.82","285.0","Jan.57","Dec.00","1","q1_q16_tce","6686.00","4.425","1.0530","289402 400","51441 738","12.710"
"10991431","K05851.01","","CANDIDATE","CANDIDATE","","0","0","0","0","322221973 000","2170496 000","0.2141","753 100","4.66E+6","Feb.18","277.0","Jan.40","Aug.90","1","q1_q16_tce","6026.00","4.437","Jan.60","298307 250","48482 460","14.718"
"11021266","K05852.01","","CANDIDATE","CANDIDATE","","0","0","0","0","235413973 000","3070728 000","0.1095","306 500","1.03E+7","Mar.20","304.0","02.Mar","Jun.90","1","q1_q16_tce","6028.00","4.468","01.Oct","287360 440","48556 400","15.583"
"11021676","K05853.01","","CANDIDATE","CANDIDATE","","0","0","0","0","366682930 000","2576476 000","0.7820","385 400","1.08E+7","Mar.15","222.0","0.58","Jun.40","1","q1_q16_tce","5217.00","4.462","0.8690","287603 060","48599 289","15.847"
"11026582","K05854.01","","CANDIDATE","CANDIDATE","0.9820","0","0","0","0","240571350 000","2395035 300","0.4570","1116 400","9.22E+6","Feb.93","302.0","Jan.96","36.90","1","q1_q17_dr25_tce","6146.00","4.497","0.9430","290250 850","48558 701","14.466"
"11036168","K05855.01","","CANDIDATE","CANDIDATE","0.8580","0","0","0","0","217792748 000","2106893 000","0.9260","469 500","1.49E+7","Jun.15","334.0","Feb.94","16.60","1","q1_q17_dr25_tce","5600.00","4.209","Jan.30","294796 510","48557 861","15.138"
"11037818","K05856.01","Kepler-1638 b","CONFIRMED","CANDIDATE","0.8480","0","0","0","0","259343040 000","1656794 000","0.4470","1604 000","3.50E+6","06.Apr","449.0","Sep.65","13.Oct","1","q1_q17_dr25_tce","5490.00","3.629","Mar.40","295482 420","48524 441","14.759"
"11046723","K05857.01","","CANDIDATE","CANDIDATE","","0","0","0","0","388038848 510","5134051 356","","444 000","","","","","","1","q1_q16_tce","","","","298713 470","48545 479","13.583"
"11046870","K05858.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","1","1","8344107 910","1365452 800","0.5460","160 600","2.55E+6","Jan.75","993.0","229.93","Sep.90","1","q1_q17_dr25_tce","6321.00","4.434","1.0580","298758 330","48597 790","15.067"
"12554212","K05974.01","","CANDIDATE","CANDIDATE","0.9930","0","0","0","0","4768155 070","1318568 600","0.0460","211 500","6.10E+5","0.49","761.0","79.48","Sep.20","1","q1_q17_dr25_tce","4680.00","4.618","0.6490","288916 200","51534 962","13.442"
"12645262","K05975.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","0","0","545456239 720","1316984 103","","591 000","","","","","","1","q1_q16_tce","","","","289403 170","51736 649","12.104"
"12645761","K05976.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","2709570 339","1340848 910","Jan.80","557 527","1.32E+8","223.75","2427.0","8211.89","900.90","1","q1_q17_dr25_tce","5030.00","3.180","May.80","289703 950","51714 401","13.368"
"12690465","K05977.01","","CANDIDATE","CANDIDATE","","0","0","0","0","49490598 180","1603970 528","","161 000","","","","","","1","q1_q16_tce","","","","289703 950","51871 689","13.841"
"12734110","K05978.01","","CANDIDATE","CANDIDATE","","0","0","0","0","364181290 000","2451789 000","0.0594","665 000","4.70E+6","Jan.78","209.0","0.45","Jul.00","1","q1_q16_tce","4988.00","4.498","0.8500","288719 060","51914 211","14.923"
"12735793","K05979.01","","CANDIDATE","CANDIDATE","","0","0","0","0","37793511 300","1674179 000","0.0794","171 800","6.72E+5","0.89","592.0","29.Jun","Jun.90","1","q1_q16_tce","6178.00","4.417","1.0760","289791 660","51993 721","11.982"
"12736658","K05980.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","1","0","0.855294909","1316579 596","Jan.90","289 112","6.77E+7","49.03","2137.0","4916.23","870.30","1","q1_q17_dr25_tce","5846.00","4.270","Jan.70","290269 560","51916 302","13.683"
"12835139","K05981.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","0","0","350609298 000","1631091 000","0.0409","162 100","3.70E+6","Mar.88","405.0","Jun.37","Mar.60","1","q1_q16_tce","6658.00","3.934","Jan.20","290389 770","52171 055","13.329"
"11069681","K05859.01","","CANDIDATE","CANDIDATE","","0","0","0","0","172621943 000","1700140 000","0.3131","443 500","7.88E+6","26.Sep","790.0","92.12","Mar.40","1","q1_q16_tce","5119.00","2.795","Sep.30","283309 170","48685 829","13.414"
"11072982","K05860.01","","CANDIDATE","CANDIDATE","","0","0","0","0","264708077 000","3704525 000","0.2277","397 500","4.61E+6","Jun.17","425.0","Jul.68","Jun.30","1","q1_q16_tce","5283.00","3.617","Feb.70","285568 790","48632 099","13.581"
